CUST_CODE,LAST_WEEK,LAST_DATE,TOTAL_COME,TOTAL_SPEND,CUS_SEN_LA,CUS_SEN_MM,CUS_SEN_UM,CUS_SEN_XX,BAS_SIZE_L,BAS_SIZE_M,BAS_SIZE_S,BAS_TYPE_FULL,BAS_TYPE_SMALL,BAS_TYPE_TOP,BAS_TYPE_XX,BAS_DO_FRESH,BAS_DO_GROCERY,BAS_DO_MIX,BAS_DO_NONFOOD,STORE_FOR_LS,STORE_FOR_MS,STORE_FOR_SS,STORE_FOR_XLS,STORE_FOR_XX,Total_CHURN,CHURN
CUST0000887225,200705,2007-03-28,2,13.75,9,0,0,0,4,5,0,0,9,0,0,9,0,0,0,9,0,0,0,0,1.0,1.0
CUST0000887225,200736,2007-11-02,20,390.09000000000003,238,0,0,0,215,19,4,188,23,27,0,140,1,97,0,230,0,0,8,0,0.0,0.0
CUST0000887195,200740,2007-11-28,114,1209.8999999999996,0,0,563,0,305,199,59,206,198,158,1,263,66,228,5,425,16,0,122,1,0.0,0.0
CUST0000886851,200739,2007-11-22,140,272.56000000000006,0,237,0,0,0,77,160,0,219,4,14,187,19,10,7,227,4,0,6,14,0.0,0.0
CUST0000886703,200633,2006-10-10,1,5.379999999999999,0,0,0,8,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,0,1.0,1.0
CUST0000886425,200622,2006-07-27,18,484.88,240,0,0,0,221,12,7,200,13,27,0,224,7,8,1,239,0,0,1,0,0.0,0.0
CUST0000886425,200623,2006-08-06,1,47.96,21,0,0,0,21,0,0,21,0,0,0,21,0,0,0,21,0,0,0,0,1.0,1.0
CUST0000886084,200740,2007-11-29,82,616.68999999999994,0,0,362,0,167,146,49,34,167,161,0,215,27,106,14,329,32,0,1,0,0.0,0.0
CUST0000885962,200739,2007-11-22,60,663.6500000000002,0,173,0,0,8,125,40,0,132,36,5,128,11,24,5,31,142,0,0,5,0.0,0.0
CUST0000885945,200739,2007-11-23,4,34.13,0,15,0,0,0,14,1,0,15,0,0,9,1,5,0,6,9,0,0,0,0.0,0.0
CUST0000885800,200740,2007-11-30,84,1017.3899999999999,0,395,0,0,94,279,22,0,189,206,0,204,45,135,11,395,0,0,0,0,0.0,0.0
CUST0000885752,200738,2007-11-12,6,146.11,89,0,0,0,86,0,3,86,3,0,0,40,21,28,0,89,0,0,0,0,0.0,0.0
CUST0000885376,200738,2007-11-18,3,18.67,0,9,0,0,0,7,2,0,9,0,0,7,2,0,0,9,0,0,0,0,2.0,1.0
CUST0000885376,200725,2007-08-18,15,82.37,0,47,0,0,16,19,12,16,27,4,0,19,2,20,6,40,0,0,7,0,0.0,0.0
CUST0000885214,200740,2007-11-29,71,1191.23,0,0,584,0,466,101,17,36,87,461,0,503,7,58,16,555,29,0,0,0,0.0,0.0
CUST0000885195,200727,2007-08-31,1,2.02,0,2,0,0,0,0,2,0,2,0,0,0,0,2,0,0,2,0,0,0,0.0,0.0
CUST0000885195,200738,2007-11-17,8,100.19000000000001,0,60,0,0,46,9,5,29,5,26,0,17,3,40,0,29,31,0,0,0,3.0,1.0
CUST0000884836,200733,2007-10-10,25,382.59999999999997,0,0,190,0,140,44,6,42,28,120,0,60,0,122,8,190,0,0,0,0,0.0,0.0
CUST0000884608,200736,2007-11-02,2,13.69,0,0,0,7,0,7,0,0,3,4,0,3,4,0,0,7,0,0,0,0,2.0,1.0
CUST0000884491,200720,2007-07-14,1,44.56,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,1.0,1.0
CUST0000884475,200740,2007-11-26,95,2231.4700000000003,1328,0,0,0,1198,100,30,1159,95,74,0,575,39,709,5,84,0,1244,0,0,0.0,0.0
CUST0000884200,200730,2007-09-18,101,635.12000000000023,410,0,0,0,75,301,34,17,210,182,1,341,14,52,2,353,13,38,6,1,0.0,0.0
CUST0000884200,200733,2007-10-11,2,12.5,6,0,0,0,0,6,0,0,6,0,0,6,0,0,0,2,4,0,0,0,1.0,1.0
CUST0000883983,200647,2007-01-16,33,250.79000000000002,0,147,0,0,70,64,13,0,56,91,0,64,7,67,9,147,0,0,0,0,0.0,0.0
CUST0000883983,200652,2007-02-22,4,25.18,0,20,0,0,9,10,1,0,4,16,0,13,0,7,0,20,0,0,0,0,1.0,1.0
CUST0000883929,200740,2007-11-29,143,1920.5200000000002,0,0,1025,0,744,235,46,178,187,658,2,506,77,429,11,1024,0,1,0,2,0.0,0.0
CUST0000883787,200743,2007-12-19,5,13.190000000000001,0,8,0,0,0,4,4,0,8,0,0,4,0,0,4,4,0,0,4,0,0.0,0.0
CUST0000883787,200713,2007-05-23,2,71.17,0,13,0,0,12,1,0,0,1,12,0,0,1,12,0,12,0,0,1,0,1.0,1.0
CUST0000883751,200739,2007-11-21,48,301.71000000000004,152,0,0,0,30,100,22,0,109,42,1,50,41,48,12,152,0,0,0,1,0.0,0.0
CUST0000883751,200610,2006-05-06,1,3.12,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1.0,1.0
CUST0000883458,200616,2006-06-16,1,13.99,0,0,0,2,0,0,2,0,2,0,0,2,0,0,0,0,0,2,0,0,1.0,1.0
CUST0000883283,200740,2007-11-30,137,1714.1699999999998,1218,0,0,0,852,355,11,250,93,875,0,845,15,357,1,1218,0,0,0,0,0.0,0.0
CUST0000883034,200612,2006-05-15,5,67.24,62,0,0,0,59,3,0,33,3,26,0,0,26,36,0,0,62,0,0,0,1.0,1.0
CUST0000883034,200740,2007-11-27,68,939.17000000000007,724,0,0,0,596,117,11,320,10,393,1,134,85,502,2,0,724,0,0,1,0.0,0.0
CUST0000882989,200740,2007-11-30,172,967.70000000000016,0,972,0,0,473,447,52,18,230,723,1,563,49,318,41,972,0,0,0,1,0.0,0.0
CUST0000882972,200740,2007-11-27,124,2319.3700000000003,0,1518,0,0,1424,74,20,775,68,673,2,977,67,468,4,1516,0,2,0,2,0.0,0.0
CUST0000882828,200614,2006-05-29,1,61.150000000000013,0,24,0,0,24,0,0,24,0,0,0,0,0,24,0,0,24,0,0,0,1.0,1.0
CUST0000882821,200731,2007-09-27,25,232.85000000000002,0,135,0,0,97,20,18,66,34,31,4,77,11,38,5,135,0,0,0,4,0.0,0.0
CUST0000882821,200739,2007-11-21,2,33.72,0,27,0,0,25,0,2,0,2,25,0,27,0,0,0,27,0,0,0,0,1.0,1.0
CUST0000882756,200739,2007-11-23,26,457.90000000000003,0,244,0,0,223,17,4,35,10,199,0,197,19,28,0,244,0,0,0,0,0.0,0.0
CUST0000882756,200627,2006-08-29,5,68.15,0,21,0,0,9,12,0,0,8,13,0,17,4,0,0,7,0,0,14,0,2.0,1.0
CUST0000882569,200740,2007-11-28,82,1107.3600000000001,0,793,0,0,689,94,10,208,67,518,0,245,100,442,6,739,0,0,54,0,0.0,0.0
CUST0000882323,200732,2007-10-02,1,9.18,0,0,0,2,0,0,2,0,2,0,0,2,0,0,0,2,0,0,0,0,1.0,1.0
CUST0000881705,200730,2007-09-17,1,30.44,0,0,11,0,11,0,0,0,0,11,0,11,0,0,0,0,11,0,0,0,1.0,1.0
CUST0000881571,200612,2006-05-19,1,6.2,0,0,0,4,0,4,0,0,4,0,0,0,0,4,0,4,0,0,0,0,1.0,1.0
CUST0000881364,200742,2007-12-13,34,341.28,0,0,116,0,51,42,23,8,47,60,1,53,16,46,0,2,0,35,79,1,0.0,0.0
CUST0000881364,200716,2007-06-12,1,2.22,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0,1.0
CUST0000880906,200631,2006-09-27,25,216.37,0,134,0,0,44,84,6,13,50,71,0,102,9,22,1,14,119,0,1,0,1.0,1.0
CUST0000880906,200740,2007-11-30,165,2129.4300000000003,0,1212,0,0,906,264,42,332,201,679,0,989,20,200,3,93,1072,8,39,0,0.0,0.0
CUST0000880352,200734,2007-10-16,35,622.26,239,0,0,0,192,38,9,126,47,66,0,114,38,83,4,185,54,0,0,0,0.0,0.0
CUST0000880262,200741,2007-12-05,2,6.44,0,0,0,3,2,0,1,0,1,2,0,0,0,2,1,1,2,0,0,0,2.0,1.0
CUST0000880049,200714,2007-05-29,25,461.31,0,205,0,0,170,31,4,86,35,84,0,78,32,90,5,205,0,0,0,0,0.0,0.0
CUST0000880049,200715,2007-06-06,1,58.64,0,16,0,0,16,0,0,16,0,0,0,0,0,16,0,16,0,0,0,0,1.0,1.0
CUST0000879952,200710,2007-05-05,1,2.03,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0,1.0,1.0
CUST0000879952,200705,2007-03-30,41,215.93,0,0,147,0,44,79,24,0,78,69,0,64,38,43,2,137,0,0,10,0,0.0,0.0
CUST0000879709,200621,2006-07-21,1,8.23,0,8,0,0,8,0,0,0,0,8,0,8,0,0,0,0,8,0,0,0,1.0,1.0
CUST0000879091,200640,2006-12-03,2,33.95,0,0,0,11,7,4,0,0,0,11,0,4,0,7,0,11,0,0,0,0,2.0,1.0
CUST0000878929,200744,2007-12-25,1,32.1,14,0,0,0,14,0,0,0,0,14,0,0,14,0,0,0,14,0,0,0,0.0,0.0
CUST0000878913,200735,2007-10-23,2,49.9,0,0,40,0,40,0,0,40,0,0,0,0,0,40,0,0,40,0,0,0,0.0,0.0
CUST0000878470,200738,2007-11-16,59,646.71999999999991,0,0,336,0,242,71,23,15,69,251,1,269,10,56,0,331,4,0,1,1,0.0,0.0
CUST0000878361,200740,2007-11-27,61,639.68999999999994,0,408,0,0,257,141,10,104,86,217,1,249,36,118,4,33,24,3,348,1,0.0,0.0
CUST0000878307,200728,2007-09-08,1,6.38,0,0,0,4,0,4,0,0,0,4,0,0,0,4,0,4,0,0,0,0,1.0,1.0
CUST0000878193,200723,2007-07-30,3,46.9,0,0,37,0,29,8,0,0,3,34,0,34,0,3,0,37,0,0,0,0,0.0,0.0
CUST0000878193,200726,2007-08-24,3,30.1,0,0,13,0,11,1,1,0,2,11,0,11,2,0,0,12,0,1,0,0,1.0,1.0
CUST0000877965,200714,2007-05-28,9,38.78,0,0,23,0,8,7,8,0,11,12,0,16,5,2,0,2,21,0,0,0,0.0,0.0
CUST0000877965,200716,2007-06-16,5,87.0,0,0,45,0,35,8,2,26,5,14,0,31,0,14,0,26,19,0,0,0,2.0,1.0
CUST0000877835,200742,2007-12-11,1,3.36,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1.0,1.0
CUST0000877835,200740,2007-11-28,3,48.52,0,24,0,0,20,4,0,0,0,24,0,24,0,0,0,24,0,0,0,0,0.0,0.0
CUST0000877805,200740,2007-11-30,85,2305.38,0,0,870,0,806,49,15,402,53,414,1,477,30,355,7,870,0,0,0,1,0.0,0.0
CUST0000877775,200613,2006-05-28,9,146.03,0,0,60,0,18,42,0,0,7,53,0,41,4,15,0,54,6,0,0,0,0.0,0.0
CUST0000877775,200619,2006-07-05,5,115.82000000000002,0,0,45,0,30,15,0,0,6,39,0,15,0,30,0,45,0,0,0,0,1.0,1.0
CUST0000877767,200740,2007-11-30,147,2832.61,0,1012,0,0,721,269,22,222,147,643,0,564,75,351,22,994,4,4,10,0,0.0,0.0
CUST0000876718,200740,2007-11-28,90,851.6099999999999,0,0,485,0,290,159,36,35,125,324,1,361,18,101,4,94,391,0,0,1,0.0,0.0
CUST0000876662,200710,2007-05-01,2,16.840000000000003,9,0,0,0,0,9,0,0,2,7,0,7,0,2,0,0,9,0,0,0,0.0,0.0
CUST0000876662,200715,2007-06-05,3,35.04,20,0,0,0,18,2,0,0,2,18,0,2,0,18,0,0,20,0,0,0,2.0,1.0
CUST0000876251,200716,2007-06-14,7,78.77,0,35,0,0,21,9,5,21,14,0,0,2,9,24,0,27,8,0,0,0,3.0,1.0
CUST0000876251,200707,2007-04-10,3,6.8900000000000006,0,7,0,0,0,4,3,0,7,0,0,5,0,2,0,0,7,0,0,0,0.0,0.0
CUST0000876191,200740,2007-11-27,165,898.19999999999993,0,0,584,0,94,435,55,0,402,181,1,269,174,140,0,3,13,568,0,1,0.0,0.0
CUST0000875803,200640,2006-11-29,5,34.45,9,0,0,0,0,5,4,0,9,0,0,4,5,0,0,9,0,0,0,0,1.0,1.0
CUST0000875803,200737,2007-11-06,29,157.34,52,0,0,0,0,27,25,0,47,5,0,18,25,3,6,52,0,0,0,0,0.0,0.0
CUST0000874794,200740,2007-11-26,104,1832.7199999999998,805,0,0,0,625,160,20,383,122,300,0,369,126,305,5,769,36,0,0,0,0.0,0.0
CUST0000874677,200736,2007-11-02,17,362.40000000000003,0,0,197,0,174,21,2,92,12,93,0,145,7,43,2,191,0,0,6,0,0.0,0.0
CUST0000874583,200740,2007-11-29,142,2055.42,732,0,0,0,532,157,43,276,158,282,16,239,119,317,41,717,15,0,0,16,0.0,0.0
CUST0000874452,200609,2006-04-26,1,9.63,9,0,0,0,0,9,0,0,0,9,0,9,0,0,0,9,0,0,0,0,1.0,1.0
CUST0000874374,200629,2006-09-14,1,17.25,0,0,0,2,0,2,0,0,2,0,0,2,0,0,0,2,0,0,0,0,1.0,1.0
CUST0000874276,200734,2007-10-21,61,346.33,0,256,0,0,147,72,37,103,113,40,0,165,53,38,0,134,3,119,0,0,0.0,0.0
CUST0000874112,200647,2007-01-19,3,133.92000000000002,0,70,0,0,70,0,0,55,0,15,0,15,0,55,0,0,70,0,0,0,0.0,0.0
CUST0000874112,200651,2007-02-12,2,102.51,0,52,0,0,52,0,0,52,0,0,0,28,0,24,0,0,52,0,0,0,1.0,1.0
CUST0000874064,200708,2007-04-21,2,47.82,14,0,0,0,14,0,0,0,0,14,0,8,0,6,0,14,0,0,0,0,2.0,1.0
CUST0000874064,200705,2007-03-27,12,370.46000000000004,143,0,0,0,138,4,1,117,5,21,0,76,10,57,0,143,0,0,0,0,0.0,0.0
CUST0000873567,200713,2007-05-24,10,147.79000000000002,0,59,0,0,41,16,2,12,11,36,0,51,0,6,2,59,0,0,0,0,0.0,0.0
CUST0000873567,200716,2007-06-12,4,55.0,0,40,0,0,31,7,2,18,2,20,0,25,13,2,0,40,0,0,0,0,2.0,1.0
CUST0000873432,200739,2007-11-19,74,2048.28,0,1083,0,0,1083,0,0,571,0,512,0,566,0,517,0,1083,0,0,0,0,0.0,0.0
CUST0000873426,200735,2007-10-23,2,11.36,0,7,0,0,0,7,0,0,7,0,0,7,0,0,0,7,0,0,0,0,0.0,0.0
CUST0000873338,200740,2007-11-29,276,1809.35,0,925,0,0,327,425,173,177,531,217,0,463,150,287,25,918,1,6,0,0,0.0,0.0
CUST0000873299,200740,2007-11-27,44,1918.35,0,0,616,0,596,20,0,501,20,95,0,388,28,200,0,32,16,5,563,0,0.0,0.0
CUST0000873251,200739,2007-11-25,9,87.22999999999999,0,35,0,0,0,33,2,0,15,20,0,4,23,8,0,0,0,35,0,0,0.0,0.0
CUST0000873218,200701,2007-02-28,1,48.31,14,0,0,0,14,0,0,14,0,0,0,0,14,0,0,0,0,0,14,0,1.0,1.0
CUST0000873031,200739,2007-11-22,48,1789.99,1018,0,0,0,973,35,10,941,21,56,0,309,109,600,0,377,641,0,0,0,0.0,0.0
CUST0000873007,200743,2007-12-17,1,22.97,9,0,0,0,9,0,0,0,0,9,0,0,9,0,0,9,0,0,0,0,1.0,1.0
CUST0000872900,200740,2007-11-29,117,1037.0400000000002,481,0,0,0,217,195,69,116,200,165,0,182,88,199,12,429,23,29,0,0,0.0,0.0
CUST0000872856,200705,2007-03-31,43,1852.79,858,0,0,0,850,8,0,770,4,84,0,337,4,517,0,132,726,0,0,0,0.0,0.0
CUST0000872856,200730,2007-09-21,9,321.87,142,0,0,0,135,7,0,112,7,23,0,24,6,112,0,78,64,0,0,0,2.0,1.0
CUST0000872792,200740,2007-11-30,214,558.55,0,0,367,0,4,155,208,0,355,4,8,89,130,59,81,30,335,2,0,8,0.0,0.0
CUST0000872593,200608,2006-04-18,1,30.520000000000003,0,0,14,0,14,0,0,0,0,14,0,14,0,0,0,0,0,14,0,0,1.0,1.0
CUST0000872480,200740,2007-11-30,61,944.78,0,552,0,0,437,108,7,91,73,388,0,420,9,121,2,2,0,0,550,0,0.0,0.0
CUST0000872317,200627,2006-08-28,7,29.67,0,0,23,0,6,15,2,0,9,14,0,6,0,14,3,0,0,23,0,0,0.0,0.0
CUST0000872317,200650,2007-02-08,6,51.06,0,0,19,0,10,5,4,0,9,10,0,14,5,0,0,0,0,19,0,0,2.0,1.0
CUST0000872220,200705,2007-03-29,44,592.25,0,310,0,0,285,20,5,52,12,246,0,7,138,161,4,0,310,0,0,0,0.0,0.0
CUST0000872220,200714,2007-05-29,10,122.62,0,61,0,0,51,10,0,9,10,42,0,3,31,27,0,0,61,0,0,0,1.0,1.0
CUST0000872164,200738,2007-11-13,16,370.05999999999995,185,0,0,0,174,9,2,57,5,123,0,164,20,0,1,1,0,184,0,0,0.0,0.0
CUST0000872164,200607,2006-04-15,1,30.85,18,0,0,0,18,0,0,0,0,18,0,18,0,0,0,0,0,18,0,0,1.0,1.0
CUST0000872127,200624,2006-08-11,1,4.31,0,3,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,0,1.0,1.0
CUST0000872127,200616,2006-06-12,2,21.95,0,13,0,0,8,5,0,0,0,13,0,13,0,0,0,5,0,8,0,0,0.0,0.0
CUST0000871850,200743,2007-12-23,17,175.41,0,0,84,0,49,29,6,22,27,34,1,57,4,22,0,0,32,10,42,1,0.0,0.0
CUST0000871609,200739,2007-11-21,113,777.24,0,0,658,0,429,183,46,39,182,436,1,459,20,165,13,28,630,0,0,1,0.0,0.0
CUST0000871609,200611,2006-05-11,1,5.59,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,0,1.0,1.0
CUST0000871519,200645,2007-01-07,6,67.22,35,0,0,0,20,15,0,0,15,20,0,18,7,10,0,0,35,0,0,0,1.0,1.0
CUST0000871519,200640,2006-11-28,3,16.53,14,0,0,0,0,14,0,0,8,6,0,0,0,14,0,6,8,0,0,0,0.0,0.0
CUST0000871069,200636,2006-11-01,1,15.759999999999998,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,0,0,0,1.0,1.0
CUST0000870653,200720,2007-07-12,3,37.35,0,0,30,0,23,6,1,23,7,0,0,30,0,0,0,30,0,0,0,0,1.0,1.0
CUST0000870653,200714,2007-05-29,21,364.14000000000004,0,0,175,0,138,35,2,82,27,66,0,76,16,74,9,155,20,0,0,0,0.0,0.0
CUST0000870644,200740,2007-11-30,132,1415.47,1143,0,0,0,926,201,16,168,88,884,3,508,136,496,0,0,1138,5,0,3,0.0,0.0
CUST0000869882,200739,2007-11-19,48,450.20000000000005,0,233,0,0,99,108,26,15,69,148,1,126,33,72,1,152,8,73,0,1,0.0,0.0
CUST0000869681,200636,2006-10-31,1,2.7,0,0,0,3,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0.0,0.0
CUST0000869681,200709,2007-04-23,2,24.78,0,0,0,5,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,2.0,1.0
CUST0000869536,200739,2007-11-23,34,909.57999999999993,0,0,289,0,245,40,4,0,58,231,0,209,58,22,0,108,18,0,163,0,0.0,0.0
CUST0000869350,200642,2006-12-17,1,1.54,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1.0,1.0
CUST0000868967,200709,2007-04-26,1,69.71,0,0,22,0,22,0,0,22,0,0,0,0,0,22,0,22,0,0,0,0,1.0,1.0
CUST0000868967,200703,2007-03-12,11,389.05,0,0,152,0,152,0,0,31,0,121,0,30,42,80,0,152,0,0,0,0,0.0,0.0
CUST0000868748,200739,2007-11-24,60,134.14999999999998,0,0,117,0,10,38,69,0,96,20,1,70,17,24,5,113,4,0,0,1,0.0,0.0
CUST0000868727,200738,2007-11-13,15,139.76,118,0,0,0,97,21,0,22,15,81,0,72,14,32,0,10,108,0,0,0,0.0,0.0
CUST0000868218,200648,2007-01-22,1,1.54,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0
CUST0000867806,200708,2007-04-18,36,362.94,0,272,0,0,236,35,1,12,28,232,0,5,80,187,0,8,0,264,0,0,0.0,0.0
CUST0000867806,200720,2007-07-10,1,3.03,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,1.0,1.0
CUST0000867599,200740,2007-11-26,95,1268.96,0,591,0,0,447,94,50,183,105,302,1,182,216,189,3,591,0,0,0,1,0.0,0.0
CUST0000867461,200740,2007-11-27,18,188.76000000000002,0,0,98,0,64,22,12,20,25,53,0,47,2,47,2,95,3,0,0,0,0.0,0.0
CUST0000867394,200740,2007-11-30,151,591.8599999999999,0,371,0,0,71,231,69,11,244,86,30,76,174,73,18,363,8,0,0,30,0.0,0.0
CUST0000867298,200608,2006-04-21,1,25.75,19,0,0,0,19,0,0,19,0,0,0,0,0,19,0,0,0,0,19,0,1.0,1.0
CUST0000867258,200721,2007-07-18,1,32.139999999999993,14,0,0,0,14,0,0,0,0,14,0,0,0,14,0,14,0,0,0,0,1.0,1.0
CUST0000866869,200740,2007-11-26,64,964.69999999999993,404,0,0,0,310,78,16,67,61,276,0,248,53,103,0,6,398,0,0,0,0.0,0.0
CUST0000866844,200735,2007-10-23,4,189.93,0,87,0,0,78,7,2,78,9,0,0,7,51,29,0,87,0,0,0,0,3.0,1.0
CUST0000866601,200637,2006-11-07,6,63.180000000000007,0,0,36,0,23,12,1,18,9,9,0,9,5,22,0,36,0,0,0,0,2.0,1.0
CUST0000866601,200737,2007-11-05,33,546.77,0,0,170,0,112,51,7,16,32,122,0,54,44,71,1,167,0,3,0,0,0.0,0.0
CUST0000865865,200738,2007-11-14,34,135.91,0,0,75,0,17,34,24,0,53,22,0,49,0,22,4,67,0,0,8,0,0.0,0.0
CUST0000865834,200704,2007-03-21,2,33.26,0,25,0,0,22,3,0,22,3,0,0,3,0,22,0,25,0,0,0,0,2.0,1.0
CUST0000865834,200742,2007-12-16,3,93.62,0,51,0,0,51,0,0,45,0,6,0,45,0,6,0,51,0,0,0,0,0.0,0.0
CUST0000865565,200739,2007-11-21,32,127.93,0,0,75,0,0,58,17,0,75,0,0,60,10,0,5,0,72,3,0,0,0.0,0.0
CUST0000865213,200706,2007-04-06,5,51.64,0,49,0,0,44,3,2,24,5,20,0,37,0,12,0,47,0,0,2,0,3.0,1.0
CUST0000865213,200704,2007-03-25,2,3.87,0,6,0,0,0,5,1,0,1,5,0,0,0,5,1,6,0,0,0,0,0.0,0.0
CUST0000865205,200631,2006-09-27,1,0.01,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1.0,1.0
CUST0000865071,200703,2007-03-14,1,33.89,0,0,8,0,8,0,0,0,0,8,0,0,0,8,0,8,0,0,0,0,1.0,1.0
CUST0000865071,200643,2006-12-18,1,53.45,0,0,17,0,17,0,0,0,0,17,0,0,17,0,0,17,0,0,0,0,0.0,0.0
CUST0000865064,200624,2006-08-13,1,16.04,14,0,0,0,14,0,0,0,0,14,0,0,0,14,0,0,14,0,0,0,1.0,1.0
CUST0000864577,200723,2007-07-31,1,2.3600000000000003,0,2,0,0,0,0,2,0,2,0,0,0,2,0,0,2,0,0,0,0,0.0,0.0
CUST0000864577,200723,2007-08-05,2,7.23,0,7,0,0,0,6,1,0,1,6,0,0,1,6,0,7,0,0,0,0,1.0,1.0
CUST0000864535,200740,2007-11-30,489,2532.39,0,1915,0,0,649,998,268,179,845,890,1,951,411,536,16,0,10,0,1905,1,0.0,0.0
CUST0000864525,200712,2007-05-19,4,149.34,0,90,0,0,90,0,0,69,0,21,0,90,0,0,0,90,0,0,0,0,1.0,1.0
CUST0000864395,200734,2007-10-20,1,39.19,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,9,0,0,0,0,0.0,0.0
CUST0000864395,200618,2006-07-02,1,32.18,0,4,0,0,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,1.0,1.0
CUST0000864359,200739,2007-11-24,25,373.73,322,0,0,0,288,34,0,103,6,213,0,264,12,46,0,322,0,0,0,0,0.0,0.0
CUST0000864337,200739,2007-11-22,247,3276.8,1554,0,0,0,1084,372,98,554,278,722,0,915,88,538,13,919,635,0,0,0,0.0,0.0
CUST0000864065,200737,2007-11-10,41,984.50999999999988,0,0,451,0,390,54,7,172,38,241,0,282,17,147,5,427,3,0,21,0,0.0,0.0
CUST0000863981,200720,2007-07-15,14,145.06,0,47,0,0,27,17,3,0,20,27,0,41,3,3,0,45,0,2,0,0,0.0,0.0
CUST0000863981,200725,2007-08-16,2,12.1,0,7,0,0,0,5,2,0,7,0,0,5,0,2,0,7,0,0,0,0,2.0,1.0
CUST0000863891,200739,2007-11-23,48,1465.0800000000002,0,663,0,0,616,39,8,553,18,92,0,116,24,523,0,220,443,0,0,0,0.0,0.0
CUST0000863879,200739,2007-11-20,89,576.62,0,341,0,0,117,172,52,20,130,191,0,138,28,172,3,333,8,0,0,0,0.0,0.0
CUST0000863873,200740,2007-11-27,182,2072.6600000000003,0,0,972,0,510,418,44,25,387,560,0,519,91,275,87,951,0,0,21,0,0.0,0.0
CUST0000863656,200630,2006-09-23,5,29.1,0,0,19,0,9,7,3,0,10,9,0,10,0,9,0,19,0,0,0,0,1.0,1.0
CUST0000863656,200737,2007-11-11,21,188.15,0,0,83,0,45,20,18,19,18,46,0,55,5,14,9,74,1,8,0,0,0.0,0.0
CUST0000863169,200613,2006-05-24,2,11.4,0,0,11,0,10,0,1,0,1,10,0,0,0,10,1,1,10,0,0,0,0.0,0.0
CUST0000863169,200621,2006-07-19,6,69.69,0,0,37,0,25,11,1,0,12,25,0,19,3,14,1,1,36,0,0,0,1.0,1.0
CUST0000863167,200736,2007-10-30,1,7.08,0,0,0,7,0,7,0,0,7,0,0,7,0,0,0,7,0,0,0,0,1.0,1.0
CUST0000863076,200630,2006-09-23,1,25.59,22,0,0,0,22,0,0,22,0,0,0,0,0,22,0,0,22,0,0,0,1.0,1.0
CUST0000863076,200738,2007-11-15,3,11.23,7,0,0,0,0,3,4,0,7,0,0,5,2,0,0,0,7,0,0,0,0.0,0.0
CUST0000862696,200731,2007-09-27,1,2.39,0,0,0,2,0,0,2,0,2,0,0,2,0,0,0,0,0,2,0,0,1.0,1.0
CUST0000862670,200740,2007-11-27,103,448.39,0,0,207,0,0,119,88,0,177,30,0,121,40,41,5,29,39,139,0,0,0.0,0.0
CUST0000862571,200714,2007-05-31,18,84.009999999999991,0,56,0,0,0,46,10,0,32,24,0,41,10,5,0,29,0,27,0,0,0.0,0.0
CUST0000862571,200717,2007-06-23,2,7.29,0,7,0,0,0,6,1,0,7,0,0,7,0,0,0,6,0,1,0,0,1.0,1.0
CUST0000862237,200739,2007-11-19,13,35.04,27,0,0,0,11,3,13,0,16,11,0,3,19,5,0,19,2,2,4,0,0.0,0.0
CUST0000862237,200702,2007-03-07,1,1.39,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0
CUST0000862202,200729,2007-09-16,3,12.669999999999998,0,0,8,0,0,7,1,0,4,4,0,5,3,0,0,0,8,0,0,0,2.0,1.0
CUST0000862202,200704,2007-03-25,14,34.05,0,0,27,0,0,13,14,0,27,0,0,12,7,8,0,5,17,5,0,0,0.0,0.0
CUST0000862094,200740,2007-11-29,131,2592.8799999999997,0,1454,0,0,1271,152,31,932,100,422,0,514,66,846,28,4,0,0,1450,0,0.0,0.0
CUST0000861965,200729,2007-09-11,3,18.34,0,9,0,0,0,8,1,0,9,0,0,1,3,5,0,9,0,0,0,0,2.0,1.0
CUST0000861965,200720,2007-07-13,1,22.83,0,16,0,0,16,0,0,16,0,0,0,0,0,16,0,16,0,0,0,0,0.0,0.0
